basf_nd,danf,0,2003-11-01 00:00:00+00,n_proper_le,basf,basf,,,,,"basf",,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
bashford,danf,0,2003-11-01 00:00:00+00,n_proper_le,bashford,bashford,,,,,"bashford",,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
bash_v1,danf,0,2003-11-01 00:00:00+00,v_np_trans_le,bash,bash,,"_bash_v_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
basic_a1,danf,0,2003-11-01 00:00:00+00,adj_intrans_le,basic,basic,,"_basic_j_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
basically_adv1,danf,0,2003-11-01 00:00:00+00,adv_vp_pre_le,basically,basically,,"_basically_r_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
basically_adv2,danf,0,2003-11-01 00:00:00+00,adv_s_pre_le,basically,basically,,"_basically_r_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
basically_deg,danf,0,2003-11-01 00:00:00+00,adv_degree_spec_v_le,basically,basically,,"_basically_x_deg_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
basic_grad,danf,0,2003-11-01 00:00:00+00,adv_degree_spec_v_le,basic,basic,,"_basic_x_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
basis_n1,danf,0,2003-11-01 00:00:00+00,n_ppof_le,basis,basis,,"_basis_n_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
basketball_n1,danf,0,2003-11-01 00:00:00+00,n_mass_count_le,basketball,basketball,,"_basketball_n_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
basque_n1,danf,0,2003-12-09 15:34:35.750716+00,n_proper_le,basque,basque,,,,,"basque",,,,,,,,,,,,,EN,US,,,,,1,TREC,1
bastille_day_n1,danf,0,2003-12-09 15:36:33.867549+00,n_proper_le,bastille day,day,,,,,"bastille_day",,,,,,,,,,,,,EN,US,,,,,1,TREC,1
bastille_n1,danf,1,2003-12-09 15:47:54.905349+00,n_intr_le,bastille,bastille,,"_bastille_n_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,TREC,1
batalion_n1,danf,0,2004-04-06 05:41:58.793259+01,n_intr_le,batalion,batalion,,"_batalion_n_no_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
bath_n1,danf,0,2003-11-01 00:00:00+00,n_intr_le,bath,bath,,"_bath_n_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
bathroom_n1,danf,0,2003-11-01 00:00:00+00,n_intr_le,bathroom,bathroom,,"_bathroom_n_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
bat_n1,danf,0,2003-11-01 00:00:00+00,n_intr_le,bat,bat,,"_bat_n_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
battery_n1,danf,0,2003-11-01 00:00:00+00,n_intr_le,battery,battery,,"_battery_n_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
battle_against_v1,danf,0,2003-11-01 00:00:00+00,v_empty_prep_intrans_le,battle,battle,,"_battle_v_against_rel",,,,,_against_p_sel_rel,,,,,,,,,,,EN,US,,,,,1,LinGO,1
battlefield_n1,danf,0,2003-12-09 15:40:37.732006+00,n_intr_le,battlefield,battlefield,,"_battlefield_n_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,TREC,1
battle_n1,danf,0,2003-11-01 00:00:00+00,n_intr_le,battle,battle,,"_battle_n_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
battle_v1,danf,0,2003-11-01 00:00:00+00,v_np*_trans_le,battle,battle,,"_battle_v_1_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
bavarian_a1,danf,0,2003-11-01 00:00:00+00,adj_intrans_le,bavarian,bavarian,,"_bavarian_j_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
bay_n1,danf,0,2003-11-01 00:00:00+00,n_intr_le,bay,bay,,"_bay_n_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
bayreuth_n1,danf,0,2003-11-01 00:00:00+00,n_proper_le,bayreuth,bayreuth,,,,,"bayreuth",,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
bay_v1,danf,0,2003-11-01 00:00:00+00,v_unerg_le,bay,bay,,"_bay_v_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
bbb_n1,danf,1,2003-12-21 00:00:00+00,n_intr_named_le,bbb,bbb,,,,,"bbb",,,,,,,,,,,,,EN,UK,,,,,1,LinGO,1
bb_n1,danf,0,2003-11-01 00:00:00+00,n_intr_le,bb,bb,,"_bb_n_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beach_n1,danf,0,2003-11-01 00:00:00+00,n_intr_le,beach,beach,,"_beach_n_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beam_n1,danf,0,2003-11-01 00:00:00+00,n_ppof_le,beam,beam,,"_beam_n_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beam_v1,danf,0,2003-11-01 00:00:00+00,v_np_trans_le,beam,beam,,"_beam_v_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beam_v1,danf,1,2003-11-30 13:44:05.981249+00,v_np_trans_le,beam,beam,,"_beam_v_1_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beam_v1,danf,2,2004-04-24 01:34:03.134704+01,v_np*_trans_le,beam,beam,,"_beam_v_1_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beam_v2,danf,0,2003-11-01 00:00:00+00,v_ditrans_only_le,beam,beam,,"_beam_v_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beam_v2,danf,1,2003-11-30 13:44:11.888912+00,v_ditrans_only_le,beam,beam,,"_beam_v_1_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beam_v3,danf,0,2003-11-01 00:00:00+00,v_to_trans_le,beam,beam,,"_beam_v_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beam_v3,danf,1,2003-11-30 13:44:21.422773+00,v_to_trans_le,beam,beam,,"_beam_v_1_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beam_v4,danf,0,2003-11-01 00:00:00+00,v_unerg_le,beam,beam,,"_beam_v_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beam_v4,danf,1,2003-11-30 13:45:31.229499+00,v_unerg_le,beam,beam,,"_beam_v_2_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beam_v4,danf,2,2004-04-24 01:42:56.505781+01,v_unerg_le,beam,beam,,"_beam_v_2_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,0
bearable_a1,danf,0,2003-11-01 00:00:00+00,adj_intrans_le,bearable,bearable,,"_bearable_j_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
bear_n1,danf,0,2003-11-01 00:00:00+00,n_intr_le,bear,bear,,"_bear_n_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
bear_v13,danf,0,2003-11-01 00:00:00+00,v_np*_trans_le,bear,bear,,"_bear_v_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beast_n1,danf,0,2004-04-06 05:46:50.750457+01,n_intr_le,beast,beast,,"_beast_n_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beat_v1,danf,0,2003-11-01 00:00:00+00,v_np_trans_le,beat,beat,,"_beat_v_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beautiful_a1,danf,0,2003-11-01 00:00:00+00,adj_intrans_le,beautiful,beautiful,,"_beautiful_j_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beautifully,danf,0,2003-11-01 00:00:00+00,adv_int_vp_post_le,beautifully,beautifully,,"_beautifully_r_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_am,danf,0,2003-11-01 00:00:00+00,vc_prd_am_le,am,am,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_am_cx,danf,0,2003-11-01 00:00:00+00,vc_prd_am_cx_le,m,m,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_am_cx_2,danf,0,2003-11-01 00:00:00+00,vc_prd_am_cx_le,'m,'m,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_am_neg_1,danf,0,2003-11-01 00:00:00+00,vc_prd_am_neg_le,aren't,aren't,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_am_neg_2,danf,0,2003-11-01 00:00:00+00,vc_prd_am_neg_le,aren 't,'t,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_are,danf,0,2003-11-01 00:00:00+00,vc_prd_are_le,are,are,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_are_cx,danf,0,2003-11-01 00:00:00+00,vc_prd_are_cx_le,'re,'re,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_are_cx_2,danf,0,2003-11-01 00:00:00+00,vc_prd_are_cx_le,re,re,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_are_neg_1,danf,0,2003-11-01 00:00:00+00,vc_prd_are_neg_le,aren't,aren't,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_are_neg_2,danf,0,2003-11-01 00:00:00+00,vc_prd_are_neg_le,aren 't,'t,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
because,danf,0,2003-11-01 00:00:00+00,p_subconj_le,because,because,,"_because_x_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
because_of_p,danf,0,2003-11-01 00:00:00+00,p_le,because of,of,,_because+of_p_rel,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_be,danf,0,2003-11-01 00:00:00+00,vc_prd_be_le,be,be,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_been,danf,0,2003-11-01 00:00:00+00,vc_prd_been_le,been,been,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_being,danf,0,2003-11-01 00:00:00+00,vc_prd_being_le,being,being,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
becher_n1,danf,0,2003-11-01 00:00:00+00,n_proper_le,becher,becher,,,,,"becher",,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_is,danf,0,2003-11-01 00:00:00+00,vc_prd_is_le,is,is,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_is_cx,danf,0,2003-11-01 00:00:00+00,vc_prd_is_cx_le,s,s,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_is_cx_2,danf,0,2003-11-01 00:00:00+00,vc_prd_is_cx_le,'s,'s,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_is_neg_1,danf,0,2003-11-01 00:00:00+00,vc_prd_is_neg_le,isn't,isn't,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_is_neg_2,danf,0,2003-11-01 00:00:00+00,vc_prd_is_neg_le,isn 't,'t,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
become_of_v1,danf,0,2004-05-07 05:20:48.707514+01,v_empty_prep_intrans_le,become,become,,"_become_v_of_rel",,,,,_of_p_sel_rel,,,,,,,,,,,EN,US,,,,,1,LinGO,1
become_of_v1,danf,1,2004-05-07 05:29:23.456447+01,v_empty_prep_intrans_le,become,become,,"_become_v_of_rel",,,,,_of_p_sel_rel,,,,,,,,,,,EN,US,,,,,1,LinGO,1
become_of_v1,danf,2,2004-05-07 05:33:24.811763+01,v_empty_prep_intrans_le,become,become,,"_become_v_of_rel",,,,,_of_p_sel_rel,,,,,,,,,,,EN,US,,,,,1,LinGO,1
become_of_v1,danf,3,2004-05-07 05:43:00.822142+01,v_empty_prep_intrans_le,become,become,,"_become_v_of_rel",,,,,_of_p_sel_rel,,,,,,,,,,,EN,US,,,,,1,LinGO,1
become_v1,danf,0,2003-11-01 00:00:00+00,v_prd_ssr_any_le,become,become,,"_become_v_1_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
become_v1,danf,1,2003-11-08 12:58:30.93265+00,v_prdp_pp_ssr_adj_le,become,become,,"_become_v_1_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
become_v1,danf,2,2004-05-08 22:35:46.309813+01,v_prdp_pp_seq_adj_le,become,become,,"_become_v_1_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
become_v2,danf,0,2003-11-01 00:00:00+00,v_np_non_trans_id_le,become,become,,"_become_v_id_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_was,danf,0,2003-11-01 00:00:00+00,vc_prd_was_le,was,was,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_was_neg_1,danf,0,2003-11-01 00:00:00+00,vc_prd_was_neg_le,wasn't,wasn't,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_was_neg_2,danf,0,2003-11-01 00:00:00+00,vc_prd_was_neg_le,wasn 't,'t,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_was_neg_subj_1,danf,0,2003-11-01 00:00:00+00,vc_prd_was_neg_subj_le,wasn't,wasn't,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_was_neg_subj_2,danf,0,2003-11-01 00:00:00+00,vc_prd_was_neg_subj_le,wasn 't,'t,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_was_subj,danf,0,2003-11-01 00:00:00+00,vc_prd_was_subj_le,was,was,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_were,danf,0,2003-11-01 00:00:00+00,vc_prd_were_le,were,were,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_were_neg_1,danf,0,2003-11-01 00:00:00+00,vc_prd_were_neg_le,weren't,weren't,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_were_neg_2,danf,0,2003-11-01 00:00:00+00,vc_prd_were_neg_le,weren 't,'t,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_were_neg_subj_1,danf,0,2003-11-01 00:00:00+00,vc_prd_were_neg_subj_le,weren't,weren't,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_were_neg_subj_2,danf,0,2003-11-01 00:00:00+00,vc_prd_were_neg_subj_le,weren 't,'t,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_c_were_subj,danf,0,2003-11-01 00:00:00+00,vc_prd_were_subj_le,were,were,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
bed_i_n1,danf,0,2004-04-06 05:42:43.529885+01,n_bare_nomod_le,bed,bed,,"_bed_n_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
bed_n1,danf,0,2003-11-01 00:00:00+00,n_intr_le,bed,bed,,"_bed_n_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beehive_n1,danf,0,2003-11-01 00:00:00+00,n_proper_le,beehive,beehive,,,,,"beehive",,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beer_n1,danf,0,2003-11-01 00:00:00+00,n_mass_count_le,beer,beer,,"_beer_n_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beethoven_n1,danf,0,2003-11-01 00:00:00+00,n_proper_le,beethoven,beethoven,,,,,"beethoven",,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beetle_n1,danf,0,2003-11-01 00:00:00+00,n_intr_le,beetle,beetle,,"_beetle_n_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
befitting_isect,danf,0,2003-11-01 00:00:00+00,adj_intrans_le,befitting,befitting,,"_befitting_j_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
before2,danf,0,2003-11-01 00:00:00+00,p_subconj_le,before,before,,"_before_x_h_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
before3,danf,0,2003-11-01 00:00:00+00,p_temp_spr_le,before,before,,_before_p_rel,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
before_adv1,danf,0,2003-11-01 00:00:00+00,pp_le,before,before,,_before_p_rel,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beforehand_adv1,danf,0,2003-11-01 00:00:00+00,pp_le,beforehand,beforehand,,_beforehand_p_rel,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beginner_n1,danf,0,2003-11-01 00:00:00+00,n_intr_le,beginner,beginner,,"_beginner_n_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
beginning1,danf,0,2003-11-01 00:00:00+00,n_ppof_le,beginning,beginning,,"_beginning_n_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
begin_v1,danf,0,2003-11-01 00:00:00+00,v_unacc_le,begin,begin,,"_begin_v_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
begin_v2,danf,0,2003-11-01 00:00:00+00,v_np*_trans_le,begin,begin,,"_begin_v_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
begin_v3,danf,0,2003-11-01 00:00:00+00,v_subj_equi_le,begin,begin,,"_begin_v_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
begin_v4,danf,0,2003-11-01 00:00:00+00,v_subj_equi_prp_le,begin,begin,,"_begin_v_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
begrudge1,danf,0,2003-11-01 00:00:00+00,v_ditrans_only_le,begrudge,begrudge,,"_begrudge_v_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
behave_v1,danf,0,2003-11-01 00:00:00+00,v_unerg_le,behave,behave,,"_behave_v_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
behind,danf,0,2003-11-01 00:00:00+00,p_reg_le,behind,behind,,_behind_p_rel,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
behind_prtcl,danf,0,2003-11-01 00:00:00+00,p_prtcl_le,behind,behind,,_behind_p_sel_rel,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_am,danf,0,2003-11-01 00:00:00+00,vc_id_am_le,am,am,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_am_cx,danf,0,2003-11-01 00:00:00+00,vc_id_am_cx_le,m,m,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_am_cx_2,danf,0,2003-11-01 00:00:00+00,vc_id_am_cx_le,'m,'m,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_am_neg_1,danf,0,2003-11-01 00:00:00+00,vc_id_am_neg_le,aren't,aren't,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_am_neg_2,danf,0,2003-11-01 00:00:00+00,vc_id_am_neg_le,aren 't,'t,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_are,danf,0,2003-11-01 00:00:00+00,vc_id_are_le,are,are,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_are_cx,danf,0,2003-11-01 00:00:00+00,vc_id_are_cx_le,'re,'re,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_are_cx_2,danf,0,2003-11-01 00:00:00+00,vc_id_are_cx_le,re,re,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_are_neg_1,danf,0,2003-11-01 00:00:00+00,vc_id_are_neg_le,aren't,aren't,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_are_neg_2,danf,0,2003-11-01 00:00:00+00,vc_id_are_neg_le,aren 't,'t,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_be,danf,0,2003-11-01 00:00:00+00,vc_id_be_le,be,be,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_been,danf,0,2003-11-01 00:00:00+00,vc_id_been_le,been,been,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_being,danf,0,2003-11-01 00:00:00+00,vc_id_being_le,being,being,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_is,danf,0,2003-11-01 00:00:00+00,vc_id_is_le,is,is,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_is_cx,danf,0,2003-11-01 00:00:00+00,vc_id_is_cx_le,s,s,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_is_cx_2,danf,0,2003-11-01 00:00:00+00,vc_id_is_cx_le,'s,'s,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_is_neg_1,danf,0,2003-11-01 00:00:00+00,vc_id_is_neg_le,isn't,isn't,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_is_neg_2,danf,0,2003-11-01 00:00:00+00,vc_id_is_neg_le,isn 't,'t,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_was,danf,0,2003-11-01 00:00:00+00,vc_id_was_le,was,was,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_was_neg_1,danf,0,2003-11-01 00:00:00+00,vc_id_was_neg_le,wasn't,wasn't,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_was_neg_2,danf,0,2003-11-01 00:00:00+00,vc_id_was_neg_le,wasn 't,'t,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_was_neg_subj_1,danf,0,2003-11-01 00:00:00+00,vc_id_was_neg_subj_le,wasn't,wasn't,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_was_neg_subj_2,danf,0,2003-11-01 00:00:00+00,vc_id_was_neg_subj_le,wasn 't,'t,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_was_subj,danf,0,2003-11-01 00:00:00+00,vc_id_was_subj_le,was,was,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_were,danf,0,2003-11-01 00:00:00+00,vc_id_were_le,were,were,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_were_neg_1,danf,0,2003-11-01 00:00:00+00,vc_id_were_neg_le,weren't,weren't,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_were_neg_2,danf,0,2003-11-01 00:00:00+00,vc_id_were_neg_le,weren 't,'t,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_were_neg_subj_1,danf,0,2003-11-01 00:00:00+00,vc_id_were_neg_subj_le,weren't,weren't,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_were_neg_subj_2,danf,0,2003-11-01 00:00:00+00,vc_id_were_neg_subj_le,weren 't,'t,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_id_were_subj,danf,0,2003-11-01 00:00:00+00,vc_id_were_subj_le,were,were,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_are,danf,0,2003-11-30 13:43:43.758899+00,vc_it_are_le,are,are,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_are_neg_1,danf,1,2003-11-30 13:43:58.903932+00,vc_it_are_neg_le,aren't,aren't,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_are_neg_2,danf,1,2003-11-30 13:45:39.530395+00,vc_it_are_neg_le,aren 't,'t,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_be,danf,1,2003-11-30 13:45:24.015112+00,vc_it_be_le,be,be,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_been,danf,0,2003-11-30 13:44:55.509977+00,vc_it_been_le,been,been,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_being,danf,0,2003-11-30 13:46:04.630963+00,vc_it_being_le,being,being,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_is,danf,1,2003-11-30 13:43:50.836286+00,vc_it_is_le,is,is,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_is_cx,danf,1,2003-11-30 13:45:58.513679+00,vc_it_s_cx_le,s,s,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_is_cx_2,danf,0,2003-11-30 13:45:57.319462+00,vc_it_s_cx_le,'s,'s,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_is_neg_1,danf,0,2003-11-30 13:44:20.148988+00,vc_it_is_neg_le,isn't,isn't,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_is_neg_2,danf,0,2003-11-30 13:43:42.593251+00,vc_it_is_neg_le,isn 't,'t,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_was,danf,1,2003-11-30 13:45:51.422911+00,vc_it_was_le,was,was,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_was_neg_1,danf,0,2003-11-30 13:43:20.586862+00,vc_it_was_neg_le,wasn't,wasn't,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_was_neg_2,danf,0,2003-11-30 13:44:02.456168+00,vc_it_was_neg_le,wasn 't,'t,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_was_neg_subj_1,danf,0,2003-11-30 13:45:03.820095+00,vc_it_was_neg_subj_le,wasn't,wasn't,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_was_neg_subj_2,danf,0,2003-11-30 13:46:05.777547+00,vc_it_was_neg_subj_le,wasn 't,'t,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_was_subj,danf,0,2003-11-30 13:45:34.863194+00,vc_it_was_subj_le,was,was,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_were,danf,1,2003-11-30 13:44:48.517602+00,vc_it_were_le,were,were,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_were_neg_1,danf,0,2003-11-30 13:44:13.039373+00,vc_it_were_neg_le,weren't,weren't,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_were_neg_2,danf,0,2003-11-30 13:43:32.268042+00,vc_it_were_neg_le,weren 't,'t,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_were_neg_subj_1,danf,0,2003-11-30 13:43:33.366758+00,vc_it_were_neg_subj_le,weren't,weren't,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_were_neg_subj_2,danf,0,2003-11-30 13:43:41.485458+00,vc_it_were_neg_subj_le,weren 't,'t,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
be_it_cop_were_subj,danf,0,2003-11-30 13:45:19.306764+00,vc_it_were_subj_le,were,were,,,,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
belay_v1,danf,0,2003-11-01 00:00:00+00,v_np_trans_le,belay,belay,,"_belay_v_rel",,,,,,,,,,,,,,,,EN,US,,,,,1,LinGO,1
